text,label,source,original_label,sample_weight
Beyonce Sipping Tea Listening To Taylor Swift’s Album: Why She’s Loving The Kanye West Diss Tracks,Fake,FakeNewsNet,Fake,1.0
Liam Neeson: I’m scared of public speaking,Fake,FakeNewsNet,Fake,1.0
Rihanna & Hassan Jameel Photographed On Vacation After Split Rumors,Fake,FakeNewsNet,Fake,1.0
What Gwen Doesn’t Know: Blake Shelton Is Hiding Shameful Family Secrets From Stefani! Plus More Celeb News,Fake,FakeNewsNet,Fake,1.0
Ariel Winter's Boyfriend Levi Meaden Cheekily Grabs Her Tush In Fourth Of July Pic,Fake,FakeNewsNet,Fake,1.0
Rice told investigators why she unmasked Trump aides,Fake,FakeNewsNet,Fake,1.0
Deadpool 2's Cable actor Josh Brolin used steroids to beef up? [VIDEOS],Fake,FakeNewsNet,Fake,1.0
"Debunking the week's tabloid stories: April 20, 2018",Fake,FakeNewsNet,Fake,1.0
Fergie Jealous Of Josh Duhamel Working With Olivia Munn ,Fake,FakeNewsNet,Fake,1.0
Celebrities Slam Donald Trump for Criticizing San Juan Mayor as She Pleads for Help for Her People,Fake,FakeNewsNet,Fake,1.0
Mariah Too Fat To Walk!,Fake,FakeNewsNet,Fake,1.0
Kim Kardashian Wants You to Know That Wasn't Cocaine You Saw on Her Snapchat,Fake,FakeNewsNet,Fake,1.0
Could Charlize Theron Get A Role In 'Wonder Woman 2'?,Fake,FakeNewsNet,Fake,1.0
Desperate Ariel Winter Begging Boyfriend Levi To Get Her Pregnant ‘ASAP’!,Fake,FakeNewsNet,Fake,1.0
Emma Stone and Ryan Gosling 'used body doubles in La La Land',Fake,FakeNewsNet,Fake,1.0
Justin Theroux flashes beard while with 'girlfriend' Petra Collins,Fake,FakeNewsNet,Fake,1.0
"Khloé Kardashian Is ""Begging"" for Tristan Thompson to Put a Ring on It Before Their Baby Comes (REPORT)",Fake,FakeNewsNet,Fake,1.0
Ariana Grande: 'Rihanna wasn't laughing at my dance moves',Fake,FakeNewsNet,Fake,1.0
Scott Disick Is Reportedly Considering Writing a Kardashian Tell-All for $10 Million,Fake,FakeNewsNet,Fake,1.0
Starbucks Just Placed Trump’s Photo on Floor so Every Customer have to Step On It….,Fake,FakeNewsNet,Fake,1.0
Joe Jonas Surrounded By Bikini-Clad Girls In Australia — But Where The Hell Is Sophie Turner?,Fake,FakeNewsNet,Fake,1.0
Beyonce Steering JAY-Z Away From Acting Dreams After She Catches Actress Touching His Chest,Fake,FakeNewsNet,Fake,1.0
Robert Pattinson & Kristen Stewart: Is His Ex-Fiancee FKA Twigs Pissed Over Their Reunion?,Fake,FakeNewsNet,Fake,1.0
TBT: See Photos of Paris Hilton and Kim Kardashian When They Were Friends,Fake,FakeNewsNet,Fake,1.0
Katie Holmes and Jamie Foxx deny split report,Fake,FakeNewsNet,Fake,1.0
Sofia Richie Paying Scott Disick ’ s Bills  Reports,Fake,FakeNewsNet,Fake,1.0
Prince Harry's Bachelor Party: Everything You Need to Know,Fake,FakeNewsNet,Fake,1.0
Kelly Ripa Leaving ‘Live’? She Feels ‘Betrayed’ By Ryan Seacrest Amid Sexual Harassment Claims,Fake,FakeNewsNet,Fake,1.0
Channing Tatum and Jenna Dewan Split After 9 Years of Marriage,Fake,FakeNewsNet,Fake,1.0
The One with the Rumor,Fake,FakeNewsNet,Fake,1.0
Hugh Jackman reportedly ‘flips out’ off-camera after losing best actor to James Franco,Fake,FakeNewsNet,Fake,1.0
Watch Does Boy George K.I.T. with Caitlyn Jenner?,Fake,FakeNewsNet,Fake,1.0
Victoria Beckham overjoyed at Spice Girls reunion as band’s TV deal is snub to David Beckham’s move to Miami,Fake,FakeNewsNet,Fake,1.0
Kylie Jenner Receives Flowers From ‘Baby Daddy’ Travis Scott,Fake,FakeNewsNet,Fake,1.0
"BREAKING: Trump fires Deputy Attorney General Rod Rosenstein, raising questions over Mueller’s fate",Fake,FakeNewsNet,Fake,1.0
Jamie Foxx 'Doesn’t Seem Worried' by Katie Holmes Relationship Rumors on 'Guys' Weekend': Source,Fake,FakeNewsNet,Fake,1.0
Ben Affleck & Jennifer Garner Renew Their Vows In Intimate Ceremony With Kids,Fake,FakeNewsNet,Fake,1.0
Will Rihanna break up with Hassan Jameel for a reunion with Chris Brown?,Fake,FakeNewsNet,Fake,1.0
Kendall Jenner Is the Only Family Member Who Knew About Kylie's Wedding to Travis Scott (EXCLUSIVE),Fake,FakeNewsNet,Fake,1.0
Rihanna stokes pregnancy rumours at Grammys 2018 after party,Fake,FakeNewsNet,Fake,1.0
12 Reasons Kaia Gerber Is the Next Kendall Jenner,Fake,FakeNewsNet,Fake,1.0
Why Caitlyn Jenner Decided to Undergo Sex Reassignment Surgery,Fake,FakeNewsNet,Fake,1.0
Are Katie Holmes & Jamie Foxx Expecting A Baby? New Report Claims They Want To Start A Family,Fake,FakeNewsNet,Fake,1.0
Kim Kardashian Criticizes Scott Disick for Dating Bella Thorne Just to 'One-Up' Kourtney Kardashian,Fake,FakeNewsNet,Fake,1.0
Britney Spears and Kevin Federline Wedding Planner 10 Year Anniversary,Fake,FakeNewsNet,Fake,1.0
Floating voter: It's a dog-eat-candidate world on the campaign trail for Ring,Fake,FakeNewsNet,Fake,1.0
An Obama Confidant Opens Up on Eight Years in the White House,Fake,FakeNewsNet,Fake,1.0
Camilla’s evil plot exposed,Fake,FakeNewsNet,Fake,1.0
Gwen Stefani Admits Vegas Residency Is The ‘End’ Of Her Musical ‘Journey’: Settling Down With Blake?,Fake,FakeNewsNet,Fake,1.0
Scott Disick Ready To Ghost Sofia Richie For Kourtney Kardashian If She’s Split From Younes Bendjima,Fake,FakeNewsNet,Fake,1.0
Angelina Jolie's fury as Brad Pitt and Jennifer Aniston move in together,Fake,FakeNewsNet,Fake,1.0
Tom Hiddleston Still Embarrassed About Taylor Swift: Ignores Fans and Media at Comic-Con,Fake,FakeNewsNet,Fake,1.0
Celebrity Reactions  Anthony Scaramucci Out As Donald Trump ’ s Communications Director,Fake,FakeNewsNet,Fake,1.0
Ryan Gosling & Eva Mendes Reportedly Expecting Twins — A Boy & A Girl,Fake,FakeNewsNet,Fake,1.0
Brad Pitt 'offers apology' to Jennifer Aniston twelve years after marriage split,Fake,FakeNewsNet,Fake,1.0
Jennifer Aniston  Brad Pitt Finally Out Of Hiding ,Fake,FakeNewsNet,Fake,1.0
Heidi Klum's Bikini Body Takes A Lot Of Work & Her Boyfriend Is Over Hearing About It,Fake,FakeNewsNet,Fake,1.0
The X Factor (UK series 5),Fake,FakeNewsNet,Fake,1.0
Rihanna At Crop Over Festival: Why She Decided To Leave Love Hassan Behind,Fake,FakeNewsNet,Fake,1.0
Cher At Robert De Niro Over Restaurant Snub ,Fake,FakeNewsNet,Fake,1.0
Rob Kardashian lawsuit accuses Blac Chyna of physical assault,Fake,FakeNewsNet,Fake,1.0
"Nicole Kidman, Reese Witherspoon Not “Best Frenemies,” Despite Report",Fake,FakeNewsNet,Fake,1.0
"Kylie Jenner is pregnant with second child, US report",Fake,FakeNewsNet,Fake,1.0
"Did Kim Kardashian Confirm Pregnancy News for Her, Khloe and Kylie With Past Photo?",Fake,FakeNewsNet,Fake,1.0
Ariana Grande Did Not Cheat On Pete Davidson With Ex-Boyfriend Big Sean [Debunked],Fake,FakeNewsNet,Fake,1.0
Rob Kardashian and Blac Chyna Reach Custody Agreement Over Baby Dream,Fake,FakeNewsNet,Fake,1.0
"Brad Pitt, Jennifer Aniston Rekindle Romance Despite Justin Theroux: ‘In Love’ Duo Caught Kissing [Rumors]",Fake,FakeNewsNet,Fake,1.0
Sid Miller,Fake,FakeNewsNet,Fake,1.0
Justin Bieber Explains Why He's Not in a Relationship: 'I Got My Heart Broken',Fake,FakeNewsNet,Fake,1.0
Kanye West Is Reportedly Heading For Another Breakdown And Relapse,Fake,FakeNewsNet,Fake,1.0
Fans react:Tiger Woods’ arrested for DUI,Fake,FakeNewsNet,Fake,1.0
Josh Duhamel Gushes Over Jennifer Garner After Dating Rumors: ‘She’s An Incredible Woman’,Fake,FakeNewsNet,Fake,1.0
Man pardoned by Obama ‘executed’ by masked men at halfway house,Fake,FakeNewsNet,Fake,1.0
J.Lo ‘Wild’ Over A-Rod’s ‘Passionate’ Kisses — Their Make Outs Are ‘Next Level’,Fake,FakeNewsNet,Fake,1.0
Kendall Jenner Can't Help But Make The KUWTK Cameramen Cry,Fake,FakeNewsNet,Fake,1.0
Selena Gomez Hoping Justin Bieber Will Spend Christmas With Her & Her Family,Fake,FakeNewsNet,Fake,1.0
"Robert Pattinson Dating Singer FKA Twigs, Dashing Dreams of a Robsten Reunion",Fake,FakeNewsNet,Fake,1.0
Emma Watson accused of 'diva behaviour' at ELLE Awards,Fake,FakeNewsNet,Fake,1.0
Kim Kardashian: Slams surrogacy rumours calling them ‘invasive’,Fake,FakeNewsNet,Fake,1.0
Selena Gomez and Justin Bieber Spotted Making Out After Their Concert Date,Fake,FakeNewsNet,Fake,1.0
Taylor Swift & Joe Alwyn’s Relationship Is ‘Built On Mutual Trust’: There’s A ‘Lot Of Love’,Fake,FakeNewsNet,Fake,1.0
Attorney General Sessions Statement on Recusal,Fake,FakeNewsNet,Fake,1.0
Posh and Becks could be set to split - Twitter rumours start to surface,Fake,FakeNewsNet,Fake,1.0
Bono says Donald Trump could ‘destroy’ America,Fake,FakeNewsNet,Fake,1.0
Brad Pitt and Jen Aniston's 'business venture',Fake,FakeNewsNet,Fake,1.0
Hong Kong woman 'tricked' into marrying a STRANGER in China,Fake,FakeNewsNet,Fake,1.0
"Statement from FDA Commissioner Scott Gottlieb, M.D., on FDA’s ongoing efforts to help improve effectiveness of influenza vaccines",Fake,FakeNewsNet,Fake,1.0
Selena Gomez Pissed Charlie Puth Went Public With Romance: She Wants Dating Life ‘Under Wraps’,Fake,FakeNewsNet,Fake,1.0
ESPY Awards 2017: Complete Winners List,Fake,FakeNewsNet,Fake,1.0
"Casey Affleck's wife, Summer Phoenix, officially files for divorce from the Oscar winner",Fake,FakeNewsNet,Fake,1.0
Selena Gomez & The Weeknd Reportedly Split Following Hangouts With Justin Bieber,Fake,FakeNewsNet,Fake,1.0
  Kate Middleton NOT Helping Pippa Ban Ban Meghan Markle From Wedding  Despite Report,Fake,FakeNewsNet,Fake,1.0
Paris Jackson On Reports She Has Come Out As Bisexual: ‘Everyone Has Known For Years. This Is Not News’,Fake,FakeNewsNet,Fake,1.0
Why You Need a Comprehensive Over-The-Top Strategy. And Now.,Fake,FakeNewsNet,Fake,1.0
Harrison Ford Did Snub Carrie Fisher ’ s Funeral Over Affair Revelation  Report,Fake,FakeNewsNet,Fake,1.0
Celebrities React: Trump Withdraws Steph Curry White House Invitation,Fake,FakeNewsNet,Fake,1.0
Why Isn't Gwen Stefani Coaching 'The Voice' Season 13? She Could Come Back Before You Know It,Fake,FakeNewsNet,Fake,1.0
"Mariah Carey Has ""Skinny"" Mirrors All Over Her House and We're Inspired AF (EXCLUSIVE)",Fake,FakeNewsNet,Fake,1.0
Jessica Chastain Wedding Photos Shamefully Published In Touch,Fake,FakeNewsNet,Fake,1.0
"Britney Spears Speaks: Pop Star Talks Sister’s Pregnancy, New Music & More",Fake,FakeNewsNet,Fake,1.0
"Kylie Jenner is on the cusp of becoming the world's youngest self-made billionaire, with Forbes estimating her net worth to be 3 times as large as Kim Kardashian's",Fake,FakeNewsNet,Fake,1.0
Gwen Stefani Forced to Skip Vegas Performance After Rupturing Her Eardrum,Fake,FakeNewsNet,Fake,1.0
"Paul Ryan: “22 Million Americans Choose To Be Poor, So It’s Their Own Problem If They Can’t Afford To Be Healthy”",Fake,FakeNewsNet,Fake,1.0
Gwen Stefani Jealous Of Gavin Rossdale  Elin Nordegren  Claim,Fake,FakeNewsNet,Fake,1.0
"Meghan Markle, Kate Middleton friendship NOT “exaggerated”",Fake,FakeNewsNet,Fake,1.0
"Nicole Kidman is helping Isabella Cruise adopt a child, report",Fake,FakeNewsNet,Fake,1.0
"Song Review: Rihanna and Drake's 'Work,' Off of Anti-, Embraces the Joy of Repetition",Fake,FakeNewsNet,Fake,1.0
"What Kanye West Said About Slavery, Obama and Mental Health in His New Interviews",Fake,FakeNewsNet,Fake,1.0
Biggest celebrity scandals of 2016,Fake,FakeNewsNet,Fake,1.0
Kim & Kanye Install At-Home Panic Room After Paris Robbery,Fake,FakeNewsNet,Fake,1.0
The Kardashian Christmas card is back – but Kanye West is refusing to be in it,Fake,FakeNewsNet,Fake,1.0
Stedman Graham,Fake,FakeNewsNet,Fake,1.0
Trouble In Paradise? George & Amal Clooney Sleeping In Separate Bedrooms,Fake,FakeNewsNet,Fake,1.0
"Blake Shelton's Friends Were Shocked He Snagged Gwen Stefani: 'They Were Like, ""What in the Hell?""'",Fake,FakeNewsNet,Fake,1.0
Kim Kardashian is STALLING construction of 'dream home' over Kanye West's meltdowns,Fake,FakeNewsNet,Fake,1.0
Caitlyn Jenner Reportedly Giving Kylie A $50K Push Present To Get Plastic Surgery After Birth,Fake,FakeNewsNet,Fake,1.0
Catherine Oxenberg Is Writing a Book About the Group She Claims 'Brainwashed' Her Daughter,Fake,FakeNewsNet,Fake,1.0
Lindsay Lohan to make U.S. TV comeback in MTV reality series,Fake,FakeNewsNet,Fake,1.0
Brody Jenner Breaks Silence on Caitlyn Jenner Skipping His Wedding,Fake,FakeNewsNet,Fake,1.0
Jennifer Lawrence ’ s Friends Do Hate Darren Aronofsky  Report,Fake,FakeNewsNet,Fake,1.0
Stories About Jamie Foxx In Miami While Katie Holmes Is In Paris Are Meaningless,Fake,FakeNewsNet,Fake,1.0
"Barack Obama Tweets SICK Attack On John McCain, Says He Should Have Died",Fake,FakeNewsNet,Fake,1.0
Beyoncé Heading To $1 Billion Divorce,Fake,FakeNewsNet,Fake,1.0
Jennifer Garner – Gossip Cop,Fake,FakeNewsNet,Fake,1.0
Ashley Tisdale Slams Pregnancy Rumors,Fake,FakeNewsNet,Fake,1.0
Selena Gomez Flaunting The Weeknd Romance To Hurt Bella Hadid ,Fake,FakeNewsNet,Fake,1.0
Shotgun Wedding? Ben Affleck & Lindsay To Elope In Hawaii Amid Pregnancy Speculation,Fake,FakeNewsNet,Fake,1.0
Shock reports claim Brad Pitt was cheating with co-star Marion Cotillard behind Ange’s back,Fake,FakeNewsNet,Fake,1.0
Amal Clooney Wants To Hire Ugly Nannies For Twins – So George Can Avoid Cheating,Fake,FakeNewsNet,Fake,1.0
Tom Cruise’s Strange Hold Over Katie Holmes: From Scientology Minders to the ‘Dating Ban’,Fake,FakeNewsNet,Fake,1.0
Richard Gere,Fake,FakeNewsNet,Fake,1.0
ELECTORAL COLLEGE ELECTOR COMMITS SUICIDE TO AVOID VOTING FOR DONALD TRUMP,Fake,FakeNewsNet,Fake,1.0
Carrie Underwood Mike Fisher Break Silence Divorce,Fake,FakeNewsNet,Fake,1.0
Latest News on Fired NBC Today Show Anchor,Fake,FakeNewsNet,Fake,1.0
Do Prince William and Prince Harry Get Along With Camilla?,Fake,FakeNewsNet,Fake,1.0
Blake Shelton And Miranda Lambert At War! Their Feud Is Nastier Than Fans Even Know,Fake,FakeNewsNet,Fake,1.0
Were drugs to blame for Erin Moran’s death?,Fake,FakeNewsNet,Fake,1.0
This video of Jennifer Lopez teaching Alex Rodriguez's daughter the 'Dinero' choreography proves that she'd be the best step mom ever,Fake,FakeNewsNet,Fake,1.0
Kate Middleton First Days With Baby 3,Fake,FakeNewsNet,Fake,1.0
Kanye West Wants Donald Trump to Be Chicago's Godfather (EXCLUSIVE),Fake,FakeNewsNet,Fake,1.0
The Internet's Most Savage Reactions to Kylie Jenner Naming Her Daughter Stormi,Fake,FakeNewsNet,Fake,1.0
Are David Beckham & Victoria Beckham Getting a Divorce?,Fake,FakeNewsNet,Fake,1.0
Caitlyn Jenner: Read the 19 Most Stunning Quotes From Her Memoir,Fake,FakeNewsNet,Fake,1.0
Kelly Ripa Leaving ‘Live’? Her Relationship With Ryan Seacrest May Not Be All Unicorns And Rainbows,Fake,FakeNewsNet,Fake,1.0
Brad Pitt And Angelina Jolie’s Sons Pax And Maddox Not Feuding As Their Parent’s Split Drags On?,Fake,FakeNewsNet,Fake,1.0
Kendall Jenner: Pregnant with Blake Griffin's Baby?,Fake,FakeNewsNet,Fake,1.0
See Kathie Lee Gifford debut her new song ‘He Saw Jesus’ on TODAY,Fake,FakeNewsNet,Fake,1.0
Kate Middleton Cries For Help: Admits To Feeling Lonely And Isolated,Fake,FakeNewsNet,Fake,1.0
The most important career decision you can make is who you marry — here's what that means for Meghan Markle,Fake,FakeNewsNet,Fake,1.0
"Scott Disick Writing Kardashian Tell-All To Expose Kim’s Strained Marriage To Kanye West, Kourtney Secrets",Fake,FakeNewsNet,Fake,1.0
Rumor Bust! Kate Middleton & Meghan Markle Not Pregnant and Due the Same Day,Fake,FakeNewsNet,Fake,1.0
Everything you need to know about Prince Harry and Meghan Markle's royal wedding,Fake,FakeNewsNet,Fake,1.0
Kim Kardashian 'has rib removed' to look thinner,Fake,FakeNewsNet,Fake,1.0
Newly Single Mariah Carey and Nick Cannon Come Together to Celebrate Easter With Their Twins,Fake,FakeNewsNet,Fake,1.0
Jennifer Aniston 'selling Bel-Air home' after split,Fake,FakeNewsNet,Fake,1.0
Selena Gomez Admits To Wanting ‘Alone Time’: Is She Having Issues With Justin Bieber?,Fake,FakeNewsNet,Fake,1.0
Has ISIS hacked Meghan Markle's intimate photos to arm-twist royals and England?,Fake,FakeNewsNet,Fake,1.0
"No, In Touch, Megyn Kelly is Not Replacing Matt Lauer on Today",Fake,FakeNewsNet,Fake,1.0
Robert Pattinson Responds To Those 'Twilight' Revival Rumors,Fake,FakeNewsNet,Fake,1.0
"The pro-Russia, pro-weed, pro-Assange GOP congressman who will be tough to beat",Fake,FakeNewsNet,Fake,1.0
Fury (2014),Fake,FakeNewsNet,Fake,1.0
"For years, George Clooney claimed he didn’t want kids. Now he has twins.",Fake,FakeNewsNet,Fake,1.0
Harry Styles dating ‘Naked Chef’ Tess Ward,Fake,FakeNewsNet,Fake,1.0
Britney Spears dissected by plastic surgeon – has she overhauled her entire face?,Fake,FakeNewsNet,Fake,1.0
Met Ball 2013: Katie Holmes Swaps Tom Cruise For Even Shorter Man On Red Carpet (PICTURES),Fake,FakeNewsNet,Fake,1.0
"Meghan Markle Reportedly Feuds With ‘furious, Jealous’ Camilla P. Bowles to Be Prince Harry’s Wife",Fake,FakeNewsNet,Fake,1.0
"A-listers flew eyebrow artist 7,500 miles to do their brows for the Oscars",Fake,FakeNewsNet,Fake,1.0
"Angelina Jolie Is Single, Not Dating Real Estate Agent",Fake,FakeNewsNet,Fake,1.0
Nicole Kidman Jennifer Aniston Keith Urban Secret Rendezvous,Fake,FakeNewsNet,Fake,1.0
"Taylor Swift alleged stalker arrested with knife, rope outside singer’s home",Fake,FakeNewsNet,Fake,1.0
"Jen Aniston Furious Over ‘Friends’ Off-Broadway Parody, Hires Lawyers To Check Script",Fake,FakeNewsNet,Fake,1.0
Omarosa responds to rumors she's joining 'Real Housewives of Atlanta',Fake,FakeNewsNet,Fake,1.0
Is Lindsay Shookus Pregnant? New Details On The Rumors She's Expecting With Ben Affleck,Fake,FakeNewsNet,Fake,1.0
"Katie Holmes, Jamie Foxx Battling Over Prenup?",Fake,FakeNewsNet,Fake,1.0
Kris Jenner Says She Has No Plans to Retire,Fake,FakeNewsNet,Fake,1.0
"Leonardo DiCaprio Star in, Produce ‘The Black Hand’ – Variety",Fake,FakeNewsNet,Fake,1.0
Inside Caitlyn Jenner’s Skin Cancer Nightmare – Check Out The Disturbing Pics!,Fake,FakeNewsNet,Fake,1.0
Derek Hough on Julianne's Wedding: I Witnessed My Baby Sister Marry the Man of Her Dreams,Fake,FakeNewsNet,Fake,1.0
"Brad Pitt Writing Tell-All About Angelina Jolie, Jennifer Aniston Is Made-Up Cover Story",Fake,FakeNewsNet,Fake,1.0
Dwayne Johnson: Can ‘The Rock’ save Hollywood?,Fake,FakeNewsNet,Fake,1.0
Exclusive: Here’s What It Was Like Backstage at George Clooney’s A.F.I. Tribute,Fake,FakeNewsNet,Fake,1.0
Justin Bieber and Selena Gomez fly to Seattle for sweets,Fake,FakeNewsNet,Fake,1.0
Taylor Swift ‎– Greatest Hits,Fake,FakeNewsNet,Fake,1.0
The Actors Tipped To Replace Kim Cattrall As Samantha Jones In ‘Sex And The City’,Fake,FakeNewsNet,Fake,1.0
"Kylie Jenner Spoiled a Major Plot Point of ""The Handmaid's Tale"" on Instagram",Fake,FakeNewsNet,Fake,1.0
Jennifer Aniston vs. Anti-Trump Celebrities: Is 'Friends' Star Going After POTUS Critics?,Fake,FakeNewsNet,Fake,1.0
Kim Kardashian Finally Responds To Rumor She Wants To Replace Kelly Ripa,Fake,FakeNewsNet,Fake,1.0
Pregnant Kylie Jenner ‘cheated on’,Fake,FakeNewsNet,Fake,1.0
Lea Michele as Hannibal Lecter is a “Scream Queens” moment to die for,Fake,FakeNewsNet,Fake,1.0
"NASA Will Pay You $100,000 To Stay In Bed For 60 Days!",Fake,FakeNewsNet,Fake,1.0
BREAKING: Federal Judge Grants Permission To Subpoena Trump,Fake,FakeNewsNet,Fake,1.0
Police Arrest 2 Brothers For Murders Of 4 Women At Fairmont Terrace Apartments,Fake,FakeNewsNet,Fake,1.0
Joshua Jackson 'Secretly' Dating January Jones,Fake,FakeNewsNet,Fake,1.0
Emmys 2017: What the Nominees Are Saying,Fake,FakeNewsNet,Fake,1.0
"Angelina Jolie, Penelope Cruz Feud Made Up",Fake,FakeNewsNet,Fake,1.0
Kris Jenner ‘Impressed’ By How Travis Scott Is Stepping Up & Taking Care Of Stormi & Kylie,Fake,FakeNewsNet,Fake,1.0
Billie Lourd Is Rushing Into Marriage With Taylor Lautner,Fake,FakeNewsNet,Fake,1.0
Mariah Carey’s Boy Toy Demands Big Bucks To Continue Reality Romance,Fake,FakeNewsNet,Fake,1.0
Oscars Presenters List 2018 – Stars Presenting At Academy Awards,Fake,FakeNewsNet,Fake,1.0
Shows A-Z - shameless on showtime,Fake,FakeNewsNet,Fake,1.0
"NRA President Jim Porter Falsely Accused of Saying, “It’s Only A Matter Of Time Before We Can Own Colored People Again”",Fake,FakeNewsNet,Fake,1.0
Kim On Crumbling Marriage To Kanye: ‘We Did Absolutely Nothing’ For Our Anniversary,Fake,FakeNewsNet,Fake,1.0
"New Year, New Kim! Kardashian’s Secret Full-Body Plastic Surgery Makeover Revealed",Fake,FakeNewsNet,Fake,1.0
Tom Petty Dead: Celebrities React on Social Media – Variety,Fake,FakeNewsNet,Fake,1.0
Kylie Jenner Reportedly An Emotional Wreck Following Caitlyn Jenner’s Transition,Fake,FakeNewsNet,Fake,1.0
